criticality,victim_id
0,VIC20130000538087
0,VIC20130000916157
1,VIC20140000969450
1,VIC20110001813184
1,VIC20100000994408
1,VIC20100001574491
0,VIC20090000547855
0,VIC20120000163349
1,VIC20140000495031
0,VIC20130000722293
0,VIC20130000979241
0,VIC20140000196967
0,VIC20130001184970
1,VIC20130000376791
1,VIC20120001096573
1,VIC20090001813174
1,VIC20140000466595
0,VIC20140000569496
1,VIC20120000465321
1,VIC20100000796064
0,VIC20100001879272
1,VIC20130000282412
1,VIC20090002092629
1,VIC20120000692006
1,VIC20130001453605
1,VIC20110002107527
0,VIC20130001143083
0,VIC20090001739186
0,VIC20120000859398
0,VIC20110001061055
0,VIC20130001129776
1,VIC20130001145343
0,VIC20120001977900
1,VIC20140000286070
0,VIC20130000232793
0,VIC20090001733602
1,VIC20130000435811
1,VIC20140001321717
0,VIC20110001802264
1,VIC20100001153791
0,VIC20120000592893
1,VIC20140000701126
0,VIC20110001524157
0,VIC20120001711463
0,VIC20130000588139
0,VIC20090000439760
0,VIC20120000227458
0,VIC20130001297922
1,VIC20130000277552
0,VIC20120001476391
0,VIC20120001617638
0,VIC20090001838982
1,VIC20110000324013
1,VIC20090000264331
0,VIC20100002065913
0,VIC20110001944015
0,VIC20120001828101
1,VIC20100000121750
1,VIC20120000664219
0,VIC20130000329452
1,VIC20090002012351
0,VIC20090000903750
1,VIC20120000711760
1,VIC20140000069421
0,VIC20090000410410
0,VIC20100002430872
0,VIC20120002071798
0,VIC20130000429903
1,VIC20100001025132
0,VIC20140000742091
1,VIC20130001122145
0,VIC20120001525883
0,VIC20090000185213
0,VIC20130001088514
0,VIC20110000819176
1,VIC20140000098199
1,VIC20090000605601
0,VIC20140000931092
0,VIC20120000061213
0,VIC20140000118592
1,VIC20090002199882
1,VIC20100001022723
0,VIC20140000033411
0,VIC20100000914356
1,VIC20140000395801
0,VIC20130000427832
1,VIC20130001156450
0,VIC20130001416427
1,VIC20120001547939
1,VIC20110002154372
1,VIC20130000000952
1,VIC20120000068515
1,VIC20090001916591
0,VIC20140001207154
0,VIC20110002333664
0,VIC20120001691945
0,VIC20110001241393
1,VIC20120000484700
1,VIC20110002406098
1,VIC20140000976369
0,VIC20130000289181
0,VIC20100002081087
1,VIC20100002080555
0,VIC20140001018167
1,VIC20120001151681
0,VIC20110000785174
0,VIC20090000162349
0,VIC20090001811734
1,VIC20130000858331
0,VIC20110001226859
1,VIC20140000252003
0,VIC20130001423630
0,VIC20130001428228
1,VIC20140000077415
0,VIC20120001989045
0,VIC20120001801623
0,VIC20100002543847
1,VIC20130000179234
1,VIC20130000964501
0,VIC20110002218205
1,VIC20140000042157
1,VIC20140000165137
0,VIC20100001053284
0,VIC20120001821452
0,VIC20110002292647
0,VIC20130001495786
0,VIC20120000422257
0,VIC20130000742468
0,VIC20130000825012
0,VIC20110000806270
1,VIC20100001658450
0,VIC20100002461853
1,VIC20140000598863
1,VIC20140000512745
1,VIC20120001637092
0,VIC20130000733787
1,VIC20110001094456
0,VIC20090002150216
1,VIC20140001039437
0,VIC20110001438756
1,VIC20090000061647
0,VIC20100002058802
0,VIC20090001405704
1,VIC20100000753109
0,VIC20090002405460
0,VIC20090001667464
1,VIC20110001069283
0,VIC20090000558601
0,VIC20110000068302
1,VIC20110001564041
0,VIC20140000621333
0,VIC20100002520785
0,VIC20120000733527
0,VIC20130000679833
0,VIC20100000917931
0,VIC20140001007152
1,VIC20110002193082
0,VIC20100000936592
1,VIC20120001029429
0,VIC20130001123607
1,VIC20130000994676
1,VIC20090001420252
0,VIC20130000146774
0,VIC20100000268014
0,VIC20090002147181
0,VIC20120000078996
0,VIC20090000559356
1,VIC20140000331445
0,VIC20140000124179
0,VIC20110002274381
0,VIC20110001431443
1,VIC20110000822372
0,VIC20120001450006
0,VIC20100001882827
0,VIC20110000040087
1,VIC20140001281183
1,VIC20140000496944
0,VIC20090002306739
0,VIC20090002089971
0,VIC20090002304422
0,VIC20140000271711
1,VIC20140001197442
1,VIC20130000901475
1,VIC20090000949195
0,VIC20110000599732
0,VIC20130001451721
1,VIC20130000926227
0,VIC20120000319852
1,VIC20110001962134
0,VIC20120002131302
1,VIC20110001553571
0,VIC20100000402183
0,VIC20140000878489
0,VIC20130000226849
1,VIC20090000231058
0,VIC20110000196153
0,VIC20120001171890
1,VIC20090000092326
0,VIC20090002310841
0,VIC20140000238769
0,VIC20140001286436
1,VIC20120000767388
0,VIC20120000364544
0,VIC20100002475446
1,VIC20100000732635
1,VIC20130000110628
0,VIC20110001174852
1,VIC20120000142588
0,VIC20100000122329
0,VIC20140000480503
0,VIC20130000209858
1,VIC20140001282480
0,VIC20140001072248
1,VIC20090000457719
1,VIC20130000035241
0,VIC20120000339721
1,VIC20130000348082
1,VIC20140000204710
1,VIC20140000055856
1,VIC20130001520056
0,VIC20120001887042
1,VIC20110000273950
1,VIC20130001107384
0,VIC20130000431837
1,VIC20100001524599
1,VIC20090000612467
0,VIC20100000151441
1,VIC20100002089986
0,VIC20100001513640
0,VIC20120000243672
1,VIC20140000373954
1,VIC20100000683167
1,VIC20090000757703
0,VIC20090002404489
1,VIC20100002306580
0,VIC20120002015689
0,VIC20120000856048
1,VIC20110002039321
0,VIC20090000297109
1,VIC20110001317915
0,VIC20120001428077
1,VIC20110001171926
0,VIC20120001115522
0,VIC20140000890834
0,VIC20110002120376
1,VIC20130000051672
0,VIC20090000061319
0,VIC20100001606791
0,VIC20110002396504
1,VIC20100002457138
0,VIC20110001439627
1,VIC20120000831624
0,VIC20130001161009
1,VIC20120001943810
0,VIC20140001239456
0,VIC20110000187017
0,VIC20140000890662
0,VIC20120002175033
1,VIC20140000887790
0,VIC20120001263119
0,VIC20090000812786
0,VIC20110000015604
1,VIC20140000502120
1,VIC20090001721381
0,VIC20140000542640
1,VIC20110002044370
0,VIC20120001810085
0,VIC20120001214574
1,VIC20110000161921
0,VIC20120000030400
0,VIC20100000341156
1,VIC20140001298173
0,VIC20130001119871
0,VIC20130000241725
0,VIC20140000172951
0,VIC20120001109172
0,VIC20090000515857
1,VIC20140001142484
0,VIC20130001435283
0,VIC20130000422292
0,VIC20140000936024
1,VIC20100002085092
0,VIC20140000126757
1,VIC20100002074988
0,VIC20110000787496
0,VIC20090000491673
1,VIC20100001828935
1,VIC20140001243497
0,VIC20090001763105
0,VIC20140001098054
0,VIC20130001513908
1,VIC20090000533297
1,VIC20140001208576
1,VIC20140000112952
0,VIC20100001814926
0,VIC20110000496227
1,VIC20140001158416
0,VIC20140000446961
1,VIC20140000766957
0,VIC20140001342458
1,VIC20130001193361
1,VIC20130000963268
0,VIC20090002258372
1,VIC20100002182361
1,VIC20110000226307
0,VIC20120002126504
1,VIC20120002060649
1,VIC20120000448392
1,VIC20100001129491
0,VIC20090000385305
1,VIC20140000202313
0,VIC20140000199364
1,VIC20120000516955
0,VIC20110001227236
1,VIC20110001972972
0,VIC20100001534736
0,VIC20130001122939
1,VIC20090000782769
1,VIC20100001448903
1,VIC20130000621195
1,VIC20090000661509
0,VIC20110001482872
1,VIC20110000808892
0,VIC20110002191363
1,VIC20140001218942
0,VIC20110001388476
1,VIC20140001264627
1,VIC20090001161234
0,VIC20110000414181
0,VIC20090000331093
1,VIC20120001839341
1,VIC20100000890960
0,VIC20110000846127
0,VIC20120001616312
0,VIC20130000635689
0,VIC20110000323201
0,VIC20130001510022
0,VIC20130000898877
1,VIC20140000543080
1,VIC20110000554971
0,VIC20130000122084
1,VIC20100002326133
0,VIC20120000650374
1,VIC20110001455784
0,VIC20110002282986
1,VIC20130001303917
0,VIC20090001869861
0,VIC20110001989327
0,VIC20090000139982
1,VIC20090001271008
0,VIC20120000084647
0,VIC20130001303702
0,VIC20130001308897
0,VIC20100001257850
1,VIC20130000264598
0,VIC20130000398332
0,VIC20140000482729
1,VIC20140001296402
0,VIC20120001193897
1,VIC20120000731074
1,VIC20140000391253
0,VIC20120001982823
0,VIC20130000368551
0,VIC20110000026152
1,VIC20110001841442
0,VIC20090002341890
0,VIC20140000151650
1,VIC20090000952572
0,VIC20140000690398
1,VIC20140000872486
1,VIC20110002333339
0,VIC20090001821835
1,VIC20130000835910
1,VIC20100000070867
0,VIC20120002170360
1,VIC20090001896018
1,VIC20120002164064
0,VIC20140001316912
0,VIC20140001335074
1,VIC20110000647495
1,VIC20120001590014
0,VIC20120001995577
0,VIC20130000120685
1,VIC20100000591328
0,VIC20110001367394
1,VIC20140001142777
1,VIC20130000535722
0,VIC20140001153773
0,VIC20130001203380
1,VIC20130001002571
0,VIC20110000273549
0,VIC20090001492232
1,VIC20100002456508
0,VIC20100000139727
0,VIC20110000078868
1,VIC20130000602116
0,VIC20100002537821
1,VIC20120000132446
0,VIC20110001929314
1,VIC20130001296298
1,VIC20110000929613
1,VIC20100002127928
1,VIC20120000264046
1,VIC20140001342795
0,VIC20090001905067
0,VIC20110001103719
1,VIC20110000899546
0,VIC20120001073512
1,VIC20120000163793
1,VIC20100000544899
0,VIC20110001650940
0,VIC20120000080226
0,VIC20120000376934
0,VIC20110002050512
1,VIC20130000884961
1,VIC20090000960219
0,VIC20090000718432
1,VIC20120000343701
0,VIC20110000830992
0,VIC20110001468376
1,VIC20130001482779
0,VIC20110002374835
1,VIC20120001947317
0,VIC20090000693858
1,VIC20120001765647
0,VIC20090002403607
0,VIC20130001438607
0,VIC20140000743919
0,VIC20090001277644
0,VIC20120001733035
0,VIC20140001239905
0,VIC20110002271019
0,VIC20140001177638
0,VIC20140001290651
1,VIC20090001975701
0,VIC20090002333855
1,VIC20140000393854
0,VIC20120001035578
0,VIC20100001472977
0,VIC20130001526792
0,VIC20120000313054
0,VIC20130000169499
0,VIC20120000783160
0,VIC20130001385084
0,VIC20120002041391
1,VIC20120001137540
0,VIC20090001247651
0,VIC20090000762701
0,VIC20110001517845
1,VIC20120000904124
1,VIC20100000619685
1,VIC20130000738914
1,VIC20130001249753
0,VIC20120000594024
0,VIC20100001163976
0,VIC20090000797725
0,VIC20130000778873
1,VIC20100000065459
1,VIC20110001854670
1,VIC20130000430155
0,VIC20090002284630
1,VIC20100002019816
1,VIC20110001787767
0,VIC20090000633531
0,VIC20140001100555
0,VIC20130001562827
0,VIC20100001988784
0,VIC20090001599039
1,VIC20100001028228
1,VIC20090000277877
1,VIC20140001313694
0,VIC20110001718031
0,VIC20110002026895
0,VIC20090001794493
0,VIC20090001029262
0,VIC20130000190310
1,VIC20090000303613
0,VIC20090001776910
0,VIC20090001949751
1,VIC20120000521046
0,VIC20090002179332
0,VIC20140001212606
0,VIC20090001207029
0,VIC20090001346054
0,VIC20090001073197
1,VIC20110000395476
0,VIC20140000866766
0,VIC20130000315353
0,VIC20110000443124
0,VIC20140001070152
1,VIC20140001289582
0,VIC20120000297092
1,VIC20110001988558
1,VIC20110002090790
0,VIC20090002384303
1,VIC20120002010442
0,VIC20140000605788
0,VIC20100000217884
1,VIC20140000363425
1,VIC20140000000392
1,VIC20100002442043
0,VIC20100001537534
1,VIC20130001172059
0,VIC20100000360532
0,VIC20090002179676
1,VIC20120000626231
1,VIC20090000910556
0,VIC20100002230240
0,VIC20140000333037
0,VIC20100001372485
1,VIC20140000202706
0,VIC20110001925590
1,VIC20120000177575
0,VIC20090000974235
0,VIC20140000940877
1,VIC20100000521142
0,VIC20100001291384
1,VIC20110001244861
1,VIC20110001233519
0,VIC20100001395676
1,VIC20140000665204
0,VIC20090000392702
0,VIC20120001677554
0,VIC20090002288685
1,VIC20100002239330
0,VIC20140000145674
1,VIC20120000188612
1,VIC20130001525957
1,VIC20090002156902
1,VIC20110000125538
0,VIC20130000501714
0,VIC20110001971885
1,VIC20090002377580
1,VIC20110001061574
0,VIC20090002396934
1,VIC20120000097840
0,VIC20130000400898
0,VIC20130000120564
1,VIC20120001163872
0,VIC20110001475002
0,VIC20120001079788
0,VIC20120000276448
0,VIC20120001516269
1,VIC20140000293381
1,VIC20130000376290
0,VIC20110000601546
0,VIC20120002044022
0,VIC20120001948250
1,VIC20090001687226
0,VIC20110000038527
0,VIC20090000337024
0,VIC20140000171019
1,VIC20110000301463
1,VIC20140000374163
0,VIC20140000181247
0,VIC20120001914524
1,VIC20090000224511
0,VIC20130000372252
0,VIC20110001263361
1,VIC20090000267193
1,VIC20110002216031
1,VIC20140000053521
1,VIC20090002253764
1,VIC20100001501844
1,VIC20140000231058
0,VIC20090001590259
0,VIC20090001492858
0,VIC20140000087594
1,VIC20140000084058
1,VIC20130000132710
1,VIC20100001138061
1,VIC20110000941930
0,VIC20120000630511
0,VIC20120000203779
1,VIC20100001079013
1,VIC20130001064439
0,VIC20130000096626
1,VIC20120002103649
0,VIC20110001013751
0,VIC20140000084758
1,VIC20130000698333
0,VIC20140000363121
0,VIC20120000056719
1,VIC20100000194072
1,VIC20100000943195
0,VIC20100001040469
0,VIC20090001736559
0,VIC20090000836339
0,VIC20090000042132
0,VIC20120000238409
1,VIC20130001533518
1,VIC20140001157071
0,VIC20120000599944
0,VIC20090000298540
0,VIC20090002041980
0,VIC20120002052456
1,VIC20100001145592
0,VIC20090001448588
0,VIC20140000539140
0,VIC20100002136897
0,VIC20130001461289
1,VIC20090000803502
1,VIC20090000418628
1,VIC20120001322154
0,VIC20140000964808
1,VIC20120000948207
1,VIC20090001830202
0,VIC20090000314745
0,VIC20120001984062
1,VIC20120000163821
1,VIC20110000755970
1,VIC20110000203003
0,VIC20100002317312
0,VIC20120001198255
1,VIC20140000691175
1,VIC20100000394138
0,VIC20130000518696
1,VIC20100000916054
1,VIC20140000289039
0,VIC20110000370359
0,VIC20140000495201
0,VIC20090000093846
0,VIC20140000965657
0,VIC20090000683228
1,VIC20130000601649
0,VIC20120001383876
1,VIC20100001153075
0,VIC20100001722548
1,VIC20140001088796
1,VIC20130000296249
1,VIC20110002381597
0,VIC20120000322585
0,VIC20140000019409
1,VIC20110001376291
1,VIC20130001566630
1,VIC20120001529169
0,VIC20120001237856
1,VIC20090002092920
1,VIC20140000757175
1,VIC20130000597960
0,VIC20130000827110
0,VIC20100001469733
1,VIC20090001534338
0,VIC20120001768288
0,VIC20110002130110
1,VIC20140000565028
1,VIC20130000446728
1,VIC20110002006894
1,VIC20140000070682
0,VIC20090001114288
0,VIC20130000158116
0,VIC20130000796036
0,VIC20130001361330
0,VIC20120001682163
1,VIC20110000958847
1,VIC20100000627270
1,VIC20100000554705
1,VIC20100001872051
0,VIC20090002327890
0,VIC20140000889648
0,VIC20100002535777
1,VIC20120000417324
0,VIC20120000554385
0,VIC20090000035988
1,VIC20120000435962
1,VIC20130000504575
0,VIC20090000752223
0,VIC20090000241322
1,VIC20120000135032
0,VIC20110000167065
0,VIC20140000300665
1,VIC20100001213649
0,VIC20110001207641
0,VIC20130000526580
0,VIC20100000808029
0,VIC20130000296689
1,VIC20120001440679
1,VIC20100002284021
1,VIC20140000310549
0,VIC20110001341737
0,VIC20130000763278
1,VIC20110000445010
1,VIC20130000210517
1,VIC20100002511346
0,VIC20090000763806
0,VIC20120001509611
0,VIC20100000673354
0,VIC20130001388870
1,VIC20140001226417
0,VIC20090000083885
0,VIC20120002020441
1,VIC20090001413483
0,VIC20110002443659
0,VIC20140000211607
1,VIC20140000197161
0,VIC20090001114079
0,VIC20120000353400
0,VIC20140000325790
0,VIC20090000651983
1,VIC20130001390237
1,VIC20100001334828
0,VIC20140001124946
0,VIC20130000612206
0,VIC20100000044347
0,VIC20110000852532
1,VIC20130001236954
1,VIC20130001410900
1,VIC20100001550304
0,VIC20140001326245
1,VIC20090002391814
0,VIC20100000341123
1,VIC20130000355085
0,VIC20140000271028
0,VIC20120000820384
0,VIC20130000534351
0,VIC20110000816783
0,VIC20120000005181
0,VIC20140000483365
0,VIC20090001100492
0,VIC20120001123342
1,VIC20130000663561
1,VIC20100001564890
0,VIC20100000852796
0,VIC20100001711983
0,VIC20100000337401
1,VIC20130000248854
0,VIC20090002285738
0,VIC20130000337104
0,VIC20100001192624
0,VIC20140001043867
1,VIC20130000556397
0,VIC20120001855917
0,VIC20100001889864
1,VIC20120000542543
0,VIC20110002130604
1,VIC20090002147917
1,VIC20120001623233
1,VIC20130000479524
1,VIC20090000610860
0,VIC20130001237122
1,VIC20090000155293
0,VIC20140000275303
0,VIC20110000377395
0,VIC20100002398371
1,VIC20130001426566
0,VIC20140000425566
0,VIC20100001902349
0,VIC20100001397360
0,VIC20100002282877
0,VIC20120001596152
1,VIC20090000996218
0,VIC20100000529103
0,VIC20110001134482
0,VIC20120002168019
0,VIC20100002309515
0,VIC20110000555329
1,VIC20140000537297
0,VIC20110001229739
0,VIC20090002128060
0,VIC20120002014395
0,VIC20140001305270
0,VIC20090001668737
0,VIC20140000415906
0,VIC20130000363012
1,VIC20120001681887
1,VIC20110001005334
0,VIC20090001273065
1,VIC20120000772083
0,VIC20120001911221
1,VIC20120000358703
0,VIC20130001202681
1,VIC20120000899551
0,VIC20110002171885
0,VIC20090001732345
0,VIC20110000113594
0,VIC20110002101787
1,VIC20130001472270
1,VIC20120001324150
1,VIC20110002186515
0,VIC20100000981402
0,VIC20140000466590
0,VIC20110001071641
0,VIC20110000000018
1,VIC20140000120077
0,VIC20100001998429
1,VIC20120002068449
0,VIC20110001574613
0,VIC20090000777845
0,VIC20100000250320
0,VIC20140000786874
0,VIC20100001364181
0,VIC20100000866025
1,VIC20110001605413
0,VIC20120000520753
0,VIC20140000395018
0,VIC20100000152153
1,VIC20130000537424
1,VIC20090000577515
1,VIC20120002084966
0,VIC20120001197987
1,VIC20100002533185
1,VIC20130000545382
0,VIC20110002072120
0,VIC20100001790921
0,VIC20110000998800
0,VIC20130001297906
1,VIC20130001423623
1,VIC20100001826076
0,VIC20120001558116
1,VIC20100001676670
1,VIC20140000461786
1,VIC20140000605948
0,VIC20140000370118
0,VIC20110000469084
0,VIC20110000760203
0,VIC20140000385950
0,VIC20130000313636
1,VIC20140001160215
1,VIC20100000759074
0,VIC20120002003697
0,VIC20090001826154
0,VIC20140000640801
1,VIC20120001310317
0,VIC20120000232901
1,VIC20140000540827
1,VIC20110001756486
1,VIC20100001974096
1,VIC20130001266561
0,VIC20130000310909
0,VIC20090001852850
0,VIC20110002007400
0,VIC20120000169198
1,VIC20100000326551
0,VIC20110001720976
0,VIC20120001821767
0,VIC20110000924083
0,VIC20100002089676
1,VIC20130000142483
0,VIC20100000579765
0,VIC20110001520616
0,VIC20110002268146
0,VIC20130000092841
1,VIC20140001186200
1,VIC20130000906641
0,VIC20100002523531
0,VIC20140000687937
1,VIC20130001279499
0,VIC20110001949475
0,VIC20110000080820
0,VIC20100000488956
0,VIC20100000037779
0,VIC20120001092543
0,VIC20110002321612
0,VIC20140001052705
0,VIC20100000072441
0,VIC20130000672727
1,VIC20130000222207
0,VIC20110002103497
0,VIC20130000537021
0,VIC20130000446669
0,VIC20130000789561
1,VIC20100002343133
0,VIC20110002099641
1,VIC20140000517844
1,VIC20110000305294
0,VIC20110000771948
0,VIC20130001178865
1,VIC20110000935434
1,VIC20100001816007
1,VIC20140000630262
1,VIC20100000341428
0,VIC20100002010079
0,VIC20140000731378
1,VIC20090001604379
0,VIC20120000796113
0,VIC20130000373181
1,VIC20140001002330
0,VIC20120000016047
0,VIC20140000790339
1,VIC20110000221834
1,VIC20100001543748
0,VIC20130001100789
0,VIC20110000706084
0,VIC20090000371816
0,VIC20090000520674
1,VIC20100001074410
1,VIC20110001009392
0,VIC20110000896610
1,VIC20110001179727
1,VIC20090001641844
0,VIC20120000294256
1,VIC20140001057434
1,VIC20100002133627
0,VIC20140000314005
1,VIC20120002065734
1,VIC20130000107870
0,VIC20120001515967
0,VIC20090002254626
1,VIC20100000118536
1,VIC20120000080404
1,VIC20100001157045
0,VIC20090000449716
0,VIC20130000399870
1,VIC20130000961758
0,VIC20110001657024
0,VIC20140001038665
1,VIC20090000972764
1,VIC20130001558584
1,VIC20120000101957
0,VIC20110000856769
0,VIC20090001586032
1,VIC20120001933278
1,VIC20110002170130
0,VIC20110002206864
0,VIC20110000673892
0,VIC20130000633089
0,VIC20110000866150
0,VIC20140001254720
1,VIC20140000346445
0,VIC20130001350905
1,VIC20110001439131
0,VIC20110001274040
1,VIC20130000996579
1,VIC20100001948957
1,VIC20120001530211
0,VIC20120001988001
0,VIC20130000394554
1,VIC20090002093875
0,VIC20140001270956
1,VIC20140000426353
0,VIC20110000129716
1,VIC20110001698445
0,VIC20100000282449
1,VIC20090000255333
1,VIC20130001331109
1,VIC20120001151202
0,VIC20090001140698
1,VIC20140001087364
0,VIC20110000439426
0,VIC20100002401476
1,VIC20120002099416
0,VIC20100002384729
1,VIC20110000583242
0,VIC20120001385948
1,VIC20120001659736
0,VIC20100002166385
0,VIC20090000582092
0,VIC20140000701016
1,VIC20140001269274
0,VIC20090000883642
0,VIC20110001955799
1,VIC20120000298836
0,VIC20130000451171
0,VIC20130001245921
0,VIC20120001229989
0,VIC20100001184033
0,VIC20090001938078
0,VIC20090000600789
1,VIC20140000329051
0,VIC20110001438546
1,VIC20120000351364
0,VIC20120001472132
1,VIC20110002242913
0,VIC20120000849122
0,VIC20110002178309
0,VIC20140000110833
0,VIC20110001802822
0,VIC20110001739812
0,VIC20120000204943
1,VIC20120001568905
0,VIC20120000500984
0,VIC20130000939171
1,VIC20140001087929
0,VIC20120000748784
1,VIC20110000185774
0,VIC20140000422599
1,VIC20100001231910
1,VIC20140000715146
0,VIC20140001231093
1,VIC20090001052700
1,VIC20130000976832
1,VIC20140001056991
0,VIC20100002495692
1,VIC20140001104242
0,VIC20100002341241
1,VIC20100001477874
1,VIC20090002361285
0,VIC20140001320219
0,VIC20120000041496
0,VIC20140001265751
0,VIC20100000110267
0,VIC20090001693940
0,VIC20120000653005
0,VIC20090002135070
1,VIC20110002041011
1,VIC20120001907180
0,VIC20130000798865
1,VIC20130000517325
0,VIC20130000299756
0,VIC20100000767717
1,VIC20090002323891
0,VIC20120001126630
0,VIC20140001196602
1,VIC20100000583965
1,VIC20110001309440
0,VIC20120000147485
0,VIC20140000864566
0,VIC20120001367835
0,VIC20090000250828
1,VIC20130000626375
1,VIC20130000584780
0,VIC20090000410039
1,VIC20100002511353
0,VIC20090001241284
1,VIC20100000921668
1,VIC20140001234149
0,VIC20140000474268
0,VIC20110000888723
0,VIC20120001413738
0,VIC20130000776877
1,VIC20090001670555
1,VIC20100001270082
0,VIC20090000157528
1,VIC20100001435787
0,VIC20130001348166
0,VIC20140000106471
1,VIC20110000671816
0,VIC20120000050257
0,VIC20130000181222
0,VIC20110000356193
1,VIC20130000234418
0,VIC20120001831851
1,VIC20140000202014
0,VIC20120001094767
0,VIC20130001283730
0,VIC20100001597683
0,VIC20100002363469
1,VIC20100001427531
1,VIC20140000604273
1,VIC20120001739202
0,VIC20140000017012
1,VIC20120001455608
0,VIC20120001977597
1,VIC20120001989403
1,VIC20120002105541
1,VIC20100001606746
1,VIC20120001511689
1,VIC20090001340414
0,VIC20120000171936
0,VIC20110001918106
0,VIC20120000754772
1,VIC20090000475188
1,VIC20100000214014
0,VIC20090001718913
1,VIC20120001934852
0,VIC20140000762760
0,VIC20130001431351
0,VIC20130001422312
1,VIC20110002314367
0,VIC20090001920443
1,VIC20100002404048
1,VIC20140000044833
0,VIC20090001992382
1,VIC20120001624679
0,VIC20110000537420
1,VIC20120000526045
0,VIC20100002360022
1,VIC20130000244279
1,VIC20140000998451
0,VIC20100000834613
1,VIC20090000432969
0,VIC20090001513029
0,VIC20140000400369
1,VIC20100001997657
1,VIC20100001824827
0,VIC20110002181781
0,VIC20130001482043
0,VIC20100001073610
1,VIC20110001046626
1,VIC20090002193619
0,VIC20130000915891
0,VIC20090002298490
1,VIC20110002301824
0,VIC20090000093695
0,VIC20100002474767
0,VIC20140000871716
1,VIC20100000034891
0,VIC20110001254474
0,VIC20120000650832
1,VIC20120001374430
1,VIC20130001302797
1,VIC20110002018060
1,VIC20110001740781
1,VIC20090002211884
1,VIC20130000298965
0,VIC20100001283871
0,VIC20090000548327
1,VIC20120002094903
0,VIC20120000724138
1,VIC20110002245021
1,VIC20120002040931
0,VIC20090001254702
0,VIC20090000966404
0,VIC20120000514579
0,VIC20130001406274
0,VIC20140000431766
1,VIC20120000369687
1,VIC20130001290939
0,VIC20090001885201
0,VIC20140000545047
0,VIC20100002429587
0,VIC20140000089491
0,VIC20120000658709
1,VIC20140000351363
1,VIC20140000177993
0,VIC20120001823432
0,VIC20140000431905
1,VIC20120000056023
0,VIC20110001868916
0,VIC20110001568105
1,VIC20110000048353
1,VIC20090002352692
1,VIC20130001109360
0,VIC20130001184253
1,VIC20130000736966
1,VIC20120002146833
0,VIC20140000041732
1,VIC20090000810809
0,VIC20140000701806
1,VIC20130001267453
0,VIC20110000269202
0,VIC20140001022493
1,VIC20120000954541
0,VIC20130000754527
1,VIC20120000203736
0,VIC20140000911264
1,VIC20120001396222
0,VIC20100000011576
0,VIC20090001289942
1,VIC20140000742127
1,VIC20130000174135
0,VIC20110000904586
0,VIC20100000413467
1,VIC20110001709091
0,VIC20130000822016
0,VIC20130001016476
0,VIC20130001141963
0,VIC20120001438509
0,VIC20090000473332
0,VIC20130000348528
0,VIC20140000358863
0,VIC20140000791007
0,VIC20120000254412
0,VIC20100001497427
1,VIC20110002348537
0,VIC20110002113289
0,VIC20140000424603
1,VIC20130001549763
1,VIC20110000689387
0,VIC20110000105563
1,VIC20140000689893
0,VIC20130001072171
1,VIC20110000117489
0,VIC20140000227907
0,VIC20100000348315
0,VIC20110000140515
0,VIC20140000477297
1,VIC20120000965917
1,VIC20110000397601
1,VIC20140000470863
0,VIC20120000051199
1,VIC20130001077168
0,VIC20100002427873
0,VIC20110000447697
1,VIC20100002026818
0,VIC20140000831596
1,VIC20100002073322
1,VIC20130001346448
0,VIC20120000755120
1,VIC20140001343930
0,VIC20140000408819
1,VIC20100002210415
0,VIC20090000324827
1,VIC20090000497028
0,VIC20110000696423
0,VIC20090000726827
0,VIC20120001637113
1,VIC20110000983134
1,VIC20140000422259
1,VIC20130001132673
0,VIC20130000313165
1,VIC20120000188159
0,VIC20140000578850
0,VIC20140000387374
1,VIC20130000083116
0,VIC20110002123428
1,VIC20090001573259
0,VIC20100000000067
0,VIC20090001467294
0,VIC20100000090479
1,VIC20130001058097
0,VIC20130000811405
0,VIC20120000411059
0,VIC20120002016822
1,VIC20130000734166
0,VIC20100000760038
0,VIC20110000602017
0,VIC20090002415985
0,VIC20120000264319
0,VIC20140000648939
0,VIC20110002235018
1,VIC20100001347722
1,VIC20090002166824
0,VIC20110001781595
1,VIC20110000971137
0,VIC20090000409582
0,VIC20110000014676
0,VIC20090000108295
1,VIC20090000854280
1,VIC20090001295357
0,VIC20130000330341
0,VIC20090001917095
0,VIC20100000318823
1,VIC20110001107951
1,VIC20090000628252
1,VIC20140001352069
0,VIC20130000687222
0,VIC20090000595126
0,VIC20120000113710
1,VIC20100001618310
0,VIC20120002147908
0,VIC20090002099910
0,VIC20110001477723
0,VIC20140000321503
0,VIC20100002064521
1,VIC20100001139059
0,VIC20120000936222
0,VIC20090001677108
0,VIC20090000764299
0,VIC20110002352798
0,VIC20130000396543
1,VIC20140000083784
0,VIC20120001858602
1,VIC20090002227702
1,VIC20090000455055
0,VIC20110001194307
1,VIC20120000205841
0,VIC20140000091456
1,VIC20100002475388
1,VIC20100001128964
0,VIC20100002475558
1,VIC20140001168962
1,VIC20130000728503
0,VIC20090000433571
0,VIC20110000091709
1,VIC20090001227953
0,VIC20140000784217
1,VIC20090000189453
0,VIC20140000165170
1,VIC20110000345172
0,VIC20130000088769
1,VIC20110001616375
1,VIC20110000130737
1,VIC20110000811088
1,VIC20140001075503
0,VIC20100001829979
1,VIC20130000032417
0,VIC20130000103380
0,VIC20090002144784
0,VIC20100002368297
1,VIC20120001993963
